IDCUSTOMER,GENDER,CITY,COUNTRY,FIRST_DEPOSIT_AMOUNT,REGISTRATION_DATE,DEPOSIT_DATE
147402001,M,İstanbul,Turkey,250.0,2022-07-08,2022-07-08
147398661,M,Ankara,Turkey,500.0,2022-07-08,2022-07-08
147398641,M,Antalya,Turkey,300.0,2022-07-08,2022-07-14
147400731,M,Ordu,Turkey,30.0,2022-07-08,2022-07-10
147400371,M,Antalya,Turkey,50.0,2022-07-08,2022-07-08
147400801,M,İstanbul,Turkey,500.0,2022-07-08,2022-07-08
147399821,M,İstanbul,Turkey,70.0,2022-07-08,2022-07-08
147401311,M,Ankara,Turkey,50.0,2022-07-08,2022-07-25
147402421,M,Diyarbakır,Turkey,200.0,2022-07-08,2022-07-08
147398401,M,Mersin,Turkey,1000.0,2022-07-08,2022-07-08
147400411,M,Bursa,Turkey,70.0,2022-07-08,2022-07-25
147401091,M,İstanbul,Turkey,200.0,2022-07-08,2022-07-08
147400721,M,Gaziantep,Turkey,100.0,2022-07-08,2022-07-08
147401471,M,Diyarbakır,Turkey,200.0,2022-07-08,2022-07-09
147398801,M,Konya,Turkey,360.0,2022-07-08,2022-07-08
147396111,M,Aydın,Turkey,70.0,2022-07-08,2022-07-08
147400341,M,Gaziantep,Turkey,50.0,2022-07-08,2022-07-08
147403351,M,Bursa,Turkey,200.0,2022-07-08,2022-07-08
147400051,M,Balıkesir,Turkey,100.0,2022-07-08,2022-07-08
147401771,M,İstanbul,Turkey,100.0,2022-07-08,2022-07-08
147399941,M,Ankara,Turkey,1000.0,2022-07-08,2022-07-08
147400401,M,İstanbul,Turkey,200.0,2022-07-08,2022-07-26
147396331,M,İzmir,Turkey,50.0,2022-07-08,2022-07-08
147398761,M,Afyonkarahisar,Turkey,100.0,2022-07-08,2022-07-08
147403241,M,Tekirdağ,Turkey,50.0,2022-07-08,2022-07-09
147399061,M,Samsun,Turkey,100.0,2022-07-08,2022-07-08
147396071,M,İstanbul,Turkey,200.0,2022-07-08,2022-07-08
147399361,M,Eskişehir,Turkey,100.0,2022-07-08,2022-07-08
147400061,M,Amasya,Turkey,70.0,2022-07-08,2022-07-08
147402461,M,Hatay,Turkey,250.0,2022-07-08,2022-07-08
147399891,M,Bursa,Turkey,100.0,2022-07-08,2022-07-08
147396901,M,Ankara,Turkey,50.0,2022-07-08,2022-07-08
147402041,M,Gaziantep,Turkey,100.0,2022-07-08,2022-07-09
147398831,M,İstanbul,Turkey,70.0,2022-07-08,2022-07-08
147397321,M,İstanbul,Turkey,200.0,2022-07-08,2022-07-08
147402631,M,Kocaeli,Turkey,100.0,2022-07-08,2022-07-08
147402261,M,İstanbul,Turkey,160.0,2022-07-08,2022-07-08
147402491,M,İstanbul,Turkey,280.0,2022-07-08,2022-07-08
147400301,M,Bursa,Turkey,100.0,2022-07-08,2022-07-08
147400561,M,İstanbul,Turkey,400.0,2022-07-08,2022-07-08
147400151,M,Antalya,Turkey,50.0,2022-07-08,2022-07-08
147402021,M,Sakarya,Turkey,100.0,2022-07-08,2022-07-08
147399221,M,Batman,Turkey,1000.0,2022-07-08,2022-07-08
147400521,M,Balıkesir,Turkey,100.0,2022-07-08,2022-07-08
147400771,M,Antalya,Turkey,98.0,2022-07-08,2022-07-08
147396091,M,Ankara,Turkey,50.0,2022-07-08,2022-07-08
147398921,M,Mersin,Turkey,100.0,2022-07-08,2022-07-08
147396311,M,Konya,Turkey,100.0,2022-07-08,2022-07-08
147399051,M,Edirne,Turkey,100.0,2022-07-08,2022-07-08
147396261,M,Kayseri,Turkey,250.0,2022-07-08,2022-07-08
147398941,M,Ankara,Turkey,100.0,2022-07-08,2022-07-08
147400171,M,İstanbul,Turkey,130.0,2022-07-08,2022-07-08
147402051,M,Amasya,Turkey,100.0,2022-07-08,2022-07-08
147404311,M,İstanbul,Turkey,100.0,2022-07-09,2022-07-09
147408311,M,İstanbul,Turkey,630.0,2022-07-09,2022-07-09
147404341,M,Kocaeli,Turkey,100.0,2022-07-09,2022-07-09
147405581,M,İstanbul,Turkey,500.0,2022-07-09,2022-07-09
147407471,M,Ankara,Turkey,1000.0,2022-07-09,2022-07-09
147406181,M,İzmir,Turkey,300.0,2022-07-09,2022-07-09
147405511,M,İstanbul,Turkey,100.0,2022-07-09,2022-07-09
147403581,M,Ankara,Turkey,500.0,2022-07-09,2022-07-09
147408831,M,İzmir,Turkey,900.0,2022-07-09,2022-07-09
147409891,M,Çankırı,Turkey,400.0,2022-07-09,2022-07-10
147406541,M,Erzurum,Turkey,70.0,2022-07-09,2022-07-09
147408611,M,İzmir,Turkey,700.0,2022-07-09,2022-07-09
147405011,M,Tekirdağ,Turkey,150.0,2022-07-09,2022-07-09
147403401,M,İstanbul,Turkey,180.0,2022-07-09,2022-07-09
147409671,M,Bursa,Turkey,18.0,2022-07-09,2022-07-10
147403501,M,İzmir,Turkey,50.0,2022-07-09,2022-07-09
147406051,M,Elazığ,Turkey,100.0,2022-07-09,2022-07-09
147406481,M,Çanakkale,Turkey,100.0,2022-07-09,2022-07-09
147407341,M,Antalya,Turkey,500.0,2022-07-09,2022-07-09
147404501,M,Çanakkale,Turkey,145.0,2022-07-09,2022-07-09
147403441,M,Diyarbakır,Turkey,200.0,2022-07-09,2022-07-09
147405911,M,Mersin,Turkey,200.0,2022-07-09,2022-07-09
147408821,M,İstanbul,Turkey,100.0,2022-07-09,2022-07-09
147404471,M,İstanbul,Turkey,100.0,2022-07-09,2022-07-09
147409641,M,İstanbul,Turkey,500.0,2022-07-09,2022-07-09
147407401,M,İstanbul,Turkey,100.0,2022-07-09,2022-07-10
147408281,M,Adana,Turkey,100.0,2022-07-09,2022-08-13
147409661,M,Bursa,Turkey,500.0,2022-07-09,2022-07-09
147405891,M,İstanbul,Turkey,200.0,2022-07-09,2022-07-09
147406431,M,İstanbul,Turkey,100.0,2022-07-09,2022-07-09
147409021,M,Aksaray,Turkey,180.0,2022-07-09,2022-07-09
147406971,M,Rize,Turkey,100.0,2022-07-09,2022-07-09
147408021,M,Diyarbakır,Turkey,200.0,2022-07-09,2022-07-09
147409151,M,İstanbul,Turkey,100.0,2022-07-09,2022-07-09
147408011,M,Van,Turkey,100.0,2022-07-09,2022-07-09
147404021,M,İstanbul,Turkey,65.0,2022-07-09,2022-07-09
147403761,M,İstanbul,Turkey,250.0,2022-07-09,2022-07-09
147406661,M,İzmir,Turkey,600.0,2022-07-09,2022-07-09
147408901,M,Tokat,Turkey,130.0,2022-07-09,2022-07-09
147408001,M,Ordu,Turkey,500.0,2022-07-09,2022-07-10
147403701,M,Tekirdağ,Turkey,100.0,2022-07-09,2022-07-09
147406721,M,Malatya,Turkey,100.0,2022-07-09,2022-07-31
147407801,M,Hatay,Turkey,70.0,2022-07-09,2022-07-09
147406191,M,Bursa,Turkey,50.0,2022-07-09,2022-07-09
147405571,M,Tekirdağ,Turkey,100.0,2022-07-09,2022-07-21
147408641,M,Diyarbakır,Turkey,100.0,2022-07-09,2022-07-09
147407961,M,Mersin,Turkey,500.0,2022-07-09,2022-07-09
147408481,M,Bursa,Turkey,100.0,2022-07-09,2022-07-09
147405941,M,İstanbul,Turkey,50.0,2022-07-09,2022-07-09
147408071,M,Adana,Turkey,100.0,2022-07-09,2022-07-09
147406911,M,Muğla,Turkey,100.0,2022-07-09,2022-07-09
147410051,M,İstanbul,Turkey,500.0,2022-07-10,2022-07-10
147415681,M,Batman,Turkey,500.0,2022-07-10,2022-07-10
147417081,M,Bursa,Turkey,50.0,2022-07-10,2022-07-14
147417181,M,Çanakkale,Turkey,1000.0,2022-07-10,2022-07-10
147417991,M,Yalova,Turkey,25.0,2022-07-10,2022-08-07
147417201,M,Hakkari,Turkey,150.0,2022-07-10,2022-07-10
147411251,M,Trabzon,Turkey,500.0,2022-07-10,2022-07-10
147416071,M,İstanbul,Turkey,100.0,2022-07-10,2022-07-10
147417341,M,Nevşehir,Turkey,100.0,2022-07-10,2022-07-10
147415181,M,İzmir,Turkey,300.0,2022-07-10,2022-07-10
147416821,M,İstanbul,Turkey,200.0,2022-07-10,2022-07-10
147413861,M,İstanbul,Turkey,150.0,2022-07-10,2022-07-14
147416741,M,İzmir,Turkey,400.0,2022-07-10,2022-07-11
147416261,M,Mardin,Turkey,1000.0,2022-07-10,2022-07-11
147412101,M,İzmir,Turkey,100.0,2022-07-10,2022-07-10
147418301,M,Mersin,Turkey,50.0,2022-07-10,2022-07-11
147411141,M,İstanbul,Turkey,100.0,2022-07-10,2022-07-10
147416111,M,Düzce,Turkey,100.0,2022-07-10,2022-08-17
147418111,M,İstanbul,Turkey,300.0,2022-07-10,2022-07-10
147413081,M,Çorum,Turkey,200.0,2022-07-10,2022-07-10
147411421,M,Bursa,Turkey,90.0,2022-07-10,2022-07-10
147417211,M,Manisa,Turkey,100.0,2022-07-10,2022-07-10
147409981,M,İstanbul,Turkey,100.0,2022-07-10,2022-07-10
147410311,M,Bursa,Turkey,100.0,2022-07-10,2022-07-10
147412881,M,Çorum,Turkey,100.0,2022-07-10,2022-07-10
147413921,M,Diyarbakır,Turkey,100.0,2022-07-10,2022-07-10
147413551,M,Gaziantep,Turkey,80.0,2022-07-10,2022-07-10
147410931,M,Bursa,Turkey,109.0,2022-07-10,2022-07-10
147417451,M,Kayseri,Turkey,50.0,2022-07-10,2022-07-10
147414341,M,İzmir,Turkey,500.0,2022-07-10,2022-07-10
147418001,M,Van,Turkey,100.0,2022-07-10,2022-07-10
147417511,M,Ankara,Turkey,250.0,2022-07-10,2022-07-10
147411441,M,İstanbul,Turkey,100.0,2022-07-10,2022-07-10
147411161,M,Manisa,Turkey,53.0,2022-07-10,2022-07-10
147417471,M,Adıyaman,Turkey,500.0,2022-07-10,2022-07-10
147415991,M,Eskişehir,Turkey,230.0,2022-07-10,2022-07-12
147411181,M,Yalova,Turkey,100.0,2022-07-10,2022-07-10
147418021,M,Elazığ,Turkey,34.0,2022-07-10,2022-07-10
147411151,M,Bilecik,Turkey,70.0,2022-07-10,2022-07-10
147413221,M,İstanbul,Turkey,200.0,2022-07-10,2022-07-11
147418441,M,İstanbul,Turkey,100.0,2022-07-10,2022-07-11
147410161,M,Bitlis,Turkey,30.0,2022-07-10,2022-07-10
147415511,M,Manisa,Turkey,100.0,2022-07-10,2022-07-10
147412921,M,Bilecik,Turkey,100.0,2022-07-10,2022-07-15
147410811,M,Balıkesir,Turkey,50.0,2022-07-10,2022-07-10
147418181,M,Bursa,Turkey,100.0,2022-07-10,2022-07-10
147412891,M,İstanbul,Turkey,300.0,2022-07-10,2022-07-10
147415151,M,İstanbul,Turkey,100.0,2022-07-10,2022-08-08
147417291,M,Adıyaman,Turkey,70.0,2022-07-10,2022-07-10
147413181,M,Van,Turkey,300.0,2022-07-10,2022-07-10
147410531,M,İstanbul,Turkey,80.0,2022-07-10,2022-07-12
147410691,M,Aydın,Turkey,100.0,2022-07-10,2022-07-10
147417701,M,Ardahan,Turkey,100.0,2022-07-10,2022-07-10
147417461,M,İzmir,Turkey,100.0,2022-07-10,2022-07-10
147414901,M,İstanbul,Turkey,100.0,2022-07-10,2022-07-10
147414601,M,Erzurum,Turkey,50.0,2022-07-10,2022-07-10
147414751,M,Van,Turkey,250.0,2022-07-10,2022-07-10
147416971,M,Aydın,Turkey,100.0,2022-07-10,2022-07-10
147413751,M,Bursa,Turkey,150.0,2022-07-10,2022-07-10
147414811,M,İstanbul,Turkey,200.0,2022-07-10,2022-07-10
147411031,M,Kocaeli,Turkey,100.0,2022-07-10,2022-07-10
147416991,M,Gaziantep,Turkey,100.0,2022-07-10,2022-07-10
147417891,M,Ankara,Turkey,200.0,2022-07-10,2022-07-10
147417871,M,Şanlıurfa,Turkey,70.0,2022-07-10,2022-08-05
147412681,M,İzmir,Turkey,500.0,2022-07-10,2022-07-10
147414121,M,İstanbul,Turkey,70.0,2022-07-10,2022-07-10
147413171,M,Tekirdağ,Turkey,250.0,2022-07-10,2022-07-10
147411501,M,Bilecik,Turkey,50.0,2022-07-10,2022-07-10
147414681,M,Bursa,Turkey,188.0,2022-07-10,2022-07-10
147417661,M,Antalya,Turkey,50.0,2022-07-10,2022-07-26
147417311,M,İstanbul,Turkey,100.0,2022-07-10,2022-07-10
147416691,M,Mersin,Turkey,250.0,2022-07-10,2022-07-10
147410991,M,Kahramanmaraş,Turkey,98.0,2022-07-10,2022-07-10
147413011,M,Diyarbakır,Turkey,200.0,2022-07-10,2022-07-10
147416611,M,İstanbul,Turkey,250.0,2022-07-10,2022-07-10
147413401,M,Kahramanmaraş,Turkey,100.0,2022-07-10,2022-07-10
147417281,M,Manisa,Turkey,500.0,2022-07-10,2022-07-10
147417401,M,Adana,Turkey,300.0,2022-07-10,2022-07-10
147413141,M,Adana,Turkey,70.0,2022-07-10,2022-07-10
147413331,M,İstanbul,Turkey,500.0,2022-07-10,2022-07-10
147415761,M,İstanbul,Turkey,2000.0,2022-07-10,2022-07-10
147411711,M,Mersin,Turkey,50.0,2022-07-10,2022-07-10
147412871,M,İzmir,Turkey,60.0,2022-07-10,2022-07-10
147416481,M,Ankara,Turkey,100.0,2022-07-10,2022-07-10
147422741,M,Adıyaman,Turkey,1000.0,2022-07-11,2022-07-12
147422001,M,Diyarbakır,Turkey,700.0,2022-07-11,2022-08-13
147423671,M,Hakkari,Turkey,599.0,2022-07-11,2022-07-11
147419931,M,İstanbul,Turkey,100.0,2022-07-11,2022-07-11
147425281,M,Diyarbakır,Turkey,1000.0,2022-07-11,2022-07-13
147422561,M,Ankara,Turkey,500.0,2022-07-11,2022-07-11
147424591,M,Aydın,Turkey,150.0,2022-07-11,2022-07-11
147424241,M,Adıyaman,Turkey,500.0,2022-07-11,2022-07-12
147425221,M,İstanbul,Turkey,300.0,2022-07-11,2022-07-11
147425531,M,İstanbul,Turkey,80.0,2022-07-11,2022-07-13
147419181,M,Eskişehir,Turkey,50.0,2022-07-11,2022-07-11
147422201,M,İstanbul,Turkey,500.0,2022-07-11,2022-07-11
147419501,M,Muğla,Turkey,500.0,2022-07-11,2022-08-03
147423471,M,İzmir,Turkey,70.0,2022-07-11,2022-07-11
147425231,M,Mersin,Turkey,150.0,2022-07-11,2022-07-11
147425291,M,İstanbul,Turkey,100.0,2022-07-11,2022-07-11
147425371,M,Hatay,Turkey,200.0,2022-07-11,2022-07-11
147421551,M,Ankara,Turkey,50.0,2022-07-11,2022-07-11
147424771,M,Ankara,Turkey,300.0,2022-07-11,2022-07-11
147424311,M,Afyonkarahisar,Turkey,50.0,2022-07-11,2022-07-11
147419671,M,Kahramanmaraş,Turkey,100.0,2022-07-11,2022-07-11
147424081,M,Muğla,Turkey,500.0,2022-07-11,2022-07-11
147421861,M,İstanbul,Turkey,70.0,2022-07-11,2022-07-11
147420421,M,İstanbul,Turkey,500.0,2022-07-11,2022-07-11
147419581,M,Samsun,Turkey,25.0,2022-07-11,2022-07-25
147424391,M,İstanbul,Turkey,50.0,2022-07-11,2022-07-11
147419101,M,Düzce,Turkey,100.0,2022-07-11,2022-07-11
147422541,M,Erzurum,Turkey,100.0,2022-07-11,2022-07-11
147422391,M,Antalya,Turkey,100.0,2022-07-11,2022-07-11
147423031,M,Antalya,Turkey,60.0,2022-07-11,2022-07-11
147421961,M,Bursa,Turkey,70.0,2022-07-11,2022-07-11
147423991,M,Manisa,Turkey,100.0,2022-07-11,2022-07-11
147420591,M,Denizli,Turkey,70.0,2022-07-11,2022-07-11
147423491,M,Afyonkarahisar,Turkey,100.0,2022-07-11,2022-07-11
147418971,M,Tekirdağ,Turkey,500.0,2022-07-11,2022-07-11
147423221,M,İstanbul,Turkey,50.0,2022-07-11,2022-07-11
147423521,M,Gaziantep,Turkey,1000.0,2022-07-11,2022-07-11
147420551,M,İstanbul,Turkey,100.0,2022-07-11,2022-07-11
147422111,M,Diyarbakır,Turkey,90.0,2022-07-11,2022-07-11
147425631,M,Afyonkarahisar,Turkey,34.0,2022-07-11,2022-07-12
147421171,M,İzmir,Turkey,70.0,2022-07-11,2022-07-11
147422931,M,Bursa,Turkey,70.0,2022-07-11,2022-07-11
147421331,M,Antalya,Turkey,50.0,2022-07-11,2022-07-11
147418631,M,Kocaeli,Turkey,170.0,2022-07-11,2022-07-11
147424051,M,Şanlıurfa,Turkey,100.0,2022-07-11,2022-07-15
147423641,M,Manisa,Turkey,300.0,2022-07-11,2022-07-11
147420071,M,Kocaeli,Turkey,60.0,2022-07-11,2022-07-11
147423911,M,Ankara,Turkey,500.0,2022-07-11,2022-07-11
147421741,M,Kahramanmaraş,Turkey,100.0,2022-07-11,2022-07-11
147422941,M,Yalova,Turkey,300.0,2022-07-11,2022-07-11
147422381,M,Ankara,Turkey,50.0,2022-07-11,2022-07-11
147420711,M,Hatay,Turkey,500.0,2022-07-11,2022-07-11
147423921,M,İzmir,Turkey,210.0,2022-07-11,2022-07-11
147419971,M,İstanbul,Turkey,50.0,2022-07-11,2022-07-11
147423401,M,Şırnak,Turkey,100.0,2022-07-11,2022-07-11
147421671,M,İstanbul,Turkey,900.0,2022-07-11,2022-07-11
147424971,M,Bursa,Turkey,50.0,2022-07-11,2022-07-12
147418471,M,Bursa,Turkey,100.0,2022-07-11,2022-08-02
147419241,M,Gaziantep,Turkey,100.0,2022-07-11,2022-07-11
147431321,M,Hatay,Turkey,100.0,2022-07-12,2022-07-12
147429541,M,Aksaray,Turkey,160.0,2022-07-12,2022-07-12
147429371,M,İstanbul,Turkey,100.0,2022-07-12,2022-07-12
147432101,M,Artvin,Turkey,300.0,2022-07-12,2022-07-12
147429671,M,Bursa,Turkey,800.0,2022-07-12,2022-07-12
147427731,M,Muş,Turkey,500.0,2022-07-12,2022-07-12
147428551,M,İzmir,Turkey,300.0,2022-07-12,2022-08-07
147429891,M,Konya,Turkey,100.0,2022-07-12,2022-07-12
147431531,M,İstanbul,Turkey,100.0,2022-07-12,2022-07-12
147427561,M,Bursa,Turkey,50.0,2022-07-12,2022-07-24
147429011,M,İstanbul,Turkey,500.0,2022-07-12,2022-07-12
147428031,M,Trabzon,Turkey,70.0,2022-07-12,2022-07-12
147433081,M,GAZİPAŞA,Turkey,100.0,2022-07-12,2022-07-12
147432501,M,Kayseri,Turkey,50.0,2022-07-12,2022-07-12
147427391,M,Adıyaman,Turkey,1000.0,2022-07-12,2022-07-12
147428701,M,İzmir,Turkey,97.0,2022-07-12,2022-07-12
147430401,M,Tekirdağ,Turkey,700.0,2022-07-12,2022-07-12
147429301,M,Diyarbakır,Turkey,100.0,2022-07-12,2022-07-12
147428051,M,Bursa,Turkey,50.0,2022-07-12,2022-07-12
147433041,M,İzmir,Turkey,500.0,2022-07-12,2022-07-12
147425901,M,Afyonkarahisar,Turkey,300.0,2022-07-12,2022-07-12
147430221,M,Diyarbakır,Turkey,2000.0,2022-07-12,2022-07-12
147429171,M,Erzurum,Turkey,1000.0,2022-07-12,2022-07-12
147430191,M,Van,Turkey,500.0,2022-07-12,2022-07-12
147429361,M,Bursa,Turkey,50.0,2022-07-12,2022-07-12
147431001,M,Ankara,Turkey,100.0,2022-07-12,2022-07-12
147432291,M,İstanbul,Turkey,250.0,2022-07-12,2022-07-17
147428001,M,İstanbul,Turkey,100.0,2022-07-12,2022-07-12
147431261,M,Bursa,Turkey,100.0,2022-07-12,2022-07-12
147426641,M,Kocaeli,Turkey,50.0,2022-07-12,2022-07-12
147427211,M,Bursa,Turkey,50.0,2022-07-12,2022-07-12
147428731,M,Erzurum,Turkey,100.0,2022-07-12,2022-07-12
147430541,M,Niğde,Turkey,200.0,2022-07-12,2022-07-17
147430651,M,İstanbul,Turkey,200.0,2022-07-12,2022-07-12
147428481,M,Adana,Turkey,100.0,2022-07-12,2022-07-12
147426071,M,İstanbul,Turkey,300.0,2022-07-12,2022-07-12
147433201,M,İzmir,Turkey,300.0,2022-07-12,2022-07-12
147429331,M,Van,Turkey,250.0,2022-07-12,2022-07-12
147430371,M,İstanbul,Turkey,70.0,2022-07-12,2022-07-12
147425891,M,İzmir,Turkey,100.0,2022-07-12,2022-07-12
147428161,M,İstanbul,Turkey,90.0,2022-07-12,2022-07-12
147430731,M,Adıyaman,Turkey,250.0,2022-07-12,2022-07-12
147431111,M,İstanbul,Turkey,300.0,2022-07-12,2022-07-12
147430351,M,İzmir,Turkey,50.0,2022-07-12,2022-07-12
147429201,M,Samsun,Turkey,50.0,2022-07-12,2022-07-12
147431381,M,İstanbul,Turkey,100.0,2022-07-12,2022-07-12
147431961,M,Hatay,Turkey,100.0,2022-07-12,2022-07-12
147431491,M,Amasya,Turkey,50.0,2022-07-12,2022-07-13
147429001,M,İstanbul,Turkey,303.0,2022-07-12,2022-07-12
147426501,M,Bursa,Turkey,300.0,2022-07-12,2022-07-12
147432471,M,Adana,Turkey,102.0,2022-07-12,2022-07-12
147431031,M,Mersin,Turkey,60.0,2022-07-12,2022-07-12
147426001,M,Bursa,Turkey,200.0,2022-07-12,2022-07-12
147431591,M,Balıkesir,Turkey,300.0,2022-07-12,2022-07-12
147432831,M,İstanbul,Turkey,50.0,2022-07-12,2022-07-12
147427811,M,Adana,Turkey,200.0,2022-07-12,2022-07-12
147426321,M,İstanbul,Turkey,100.0,2022-07-12,2022-07-12
147437541,M,Ankara,Turkey,1090.0,2022-07-13,2022-07-14
147439141,M,Ankara,Turkey,4000.0,2022-07-13,2022-07-17
147438361,M,Yenimahalle Ankara,Turkey,500.0,2022-07-13,2022-07-13
147439721,M,Mardin,Turkey,50.0,2022-07-13,2022-07-13
147440371,M,İstanbul,Turkey,350.0,2022-07-13,2022-07-14
147437741,M,İzmir,Turkey,700.0,2022-07-13,2022-07-13
147438991,M,Diyarbakır,Turkey,100.0,2022-07-13,2022-07-30
147439801,M,İstanbul,Turkey,140.0,2022-07-13,2022-07-13
147438701,M,Mersin,Turkey,100.0,2022-07-13,2022-07-13
147434381,M,Ağrı,Turkey,300.0,2022-07-13,2022-07-13
147438561,M,Kahramanmaraş,Turkey,100.0,2022-07-13,2022-07-13
147437701,M,Mersin,Turkey,2000.0,2022-07-13,2022-07-13
147438351,M,Kırıkkale,Turkey,501.0,2022-07-13,2022-07-13
147436471,M,Şanlıurfa,Turkey,300.0,2022-07-13,2022-07-13
147433621,M,İstanbul,Turkey,50.0,2022-07-13,2022-07-13
147436341,M,Bartın,Turkey,25.0,2022-07-13,2022-07-13
147438801,M,Manisa,Turkey,50.0,2022-07-13,2022-07-13
147439381,M,Kocaeli,Turkey,100.0,2022-07-13,2022-07-22
147435071,M,Yozgat,Turkey,51.0,2022-07-13,2022-07-13
147439421,M,Diyarbakır,Turkey,50.0,2022-07-13,2022-08-03
147437291,M,Muğla,Turkey,1500.0,2022-07-13,2022-07-13
147437251,M,Denizli,Turkey,100.0,2022-07-13,2022-07-13
147438601,M,İstanbul,Turkey,100.0,2022-07-13,2022-07-13
147433351,M,Muğla,Turkey,100.0,2022-07-13,2022-07-13
147436101,M,İzmir,Turkey,200.0,2022-07-13,2022-07-13
147438981,M,Edirne,Turkey,100.0,2022-07-13,2022-07-13
147436591,M,İstanbul,Turkey,100.0,2022-07-13,2022-07-13
147438941,M,Bolu,Turkey,100.0,2022-07-13,2022-07-13
147436991,M,Diyarbakır,Turkey,200.0,2022-07-13,2022-07-21
147435971,M,Afyonkarahisar,Turkey,100.0,2022-07-13,2022-07-13
147437321,M,Kocaeli,Turkey,100.0,2022-07-13,2022-07-13
147438071,M,Konya,Turkey,200.0,2022-07-13,2022-07-13
147440361,M,Ankara,Turkey,100.0,2022-07-13,2022-07-13
147438891,M,Konya,Turkey,480.0,2022-07-13,2022-07-13
147440161,M,Mardin,Turkey,70.0,2022-07-13,2022-07-13
147438811,M,İzmir,Turkey,100.0,2022-07-13,2022-07-13
147439911,M,İstanbul,Turkey,70.0,2022-07-13,2022-07-13
147439131,M,İstanbul,Turkey,100.0,2022-07-13,2022-07-13
147436891,M,Eskişehir,Turkey,480.0,2022-07-13,2022-07-13
147437601,M,Ardahan,Turkey,50.0,2022-07-13,2022-07-14
147434791,M,Bursa,Turkey,50.0,2022-07-13,2022-07-13
147440091,M,Adıyaman,Turkey,70.0,2022-07-13,2022-07-13
147440141,M,Bursa,Turkey,100.0,2022-07-13,2022-07-13
147438401,M,Zonguldak,Turkey,100.0,2022-07-13,2022-07-13
147435301,M,İzmir,Turkey,100.0,2022-07-13,2022-07-13
147438311,M,Bursa,Turkey,100.0,2022-07-13,2022-07-13
147437721,M,Zonguldak,Turkey,300.0,2022-07-13,2022-07-13
147439501,M,İstanbul,Turkey,250.0,2022-07-13,2022-07-13
147437661,M,İstanbul,Turkey,150.0,2022-07-13,2022-07-13
147437581,M,Diyarbakır,Turkey,50.0,2022-07-13,2022-07-13
147438471,M,İstanbul,Turkey,50.0,2022-07-13,2022-07-13
147434971,M,İstanbul,Turkey,60.0,2022-07-13,2022-07-14
147434991,M,Kütahya,Turkey,100.0,2022-07-13,2022-07-13
147436491,M,Zonguldak,Turkey,500.0,2022-07-13,2022-07-13
147438281,M,İstanbul,Turkey,52.0,2022-07-13,2022-07-13
147438191,M,İzmir,Turkey,1500.0,2022-07-13,2022-07-13
147438851,M,İstanbul,Turkey,70.0,2022-07-13,2022-07-13
147437161,M,İstanbul,Turkey,15.0,2022-07-13,2022-07-13
147436131,M,Gaziantep,Turkey,200.0,2022-07-13,2022-07-13
147435041,M,İstanbul,Turkey,49.0,2022-07-13,2022-07-13
147438051,M,Şanlıurfa,Turkey,500.0,2022-07-13,2022-07-13
147445151,M,İstanbul,Turkey,60.0,2022-07-14,2022-07-14
147444161,M,Samsun,Turkey,100.0,2022-07-14,2022-07-14
147447011,M,Ağrı,Turkey,400.0,2022-07-14,2022-07-14
147440491,M,İstanbul,Turkey,70.0,2022-07-14,2022-07-14
147442511,M,İstanbul,Turkey,64.0,2022-07-14,2022-07-14
147448251,M,Erzurum,Turkey,100.0,2022-07-14,2022-07-15
147442661,M,Iğdır,Turkey,1000.0,2022-07-14,2022-07-14
147442861,M,Hatay,Turkey,100.0,2022-07-14,2022-07-14
147447801,M,İstanbul,Turkey,250.0,2022-07-14,2022-07-14
147446361,M,Diyarbakır,Turkey,200.0,2022-07-14,2022-07-15
147441631,M,Kırıkkale,Turkey,1000.0,2022-07-14,2022-07-14
147441561,M,İstanbul,Turkey,300.0,2022-07-14,2022-07-14
147441951,M,Bursa,Turkey,300.0,2022-07-14,2022-07-14
147447701,M,Antalya,Turkey,300.0,2022-07-14,2022-07-14
147445821,M,İstanbul,Turkey,100.0,2022-07-14,2022-07-14
147445711,M,Gümüşhane,Turkey,100.0,2022-07-14,2022-07-14
147440791,M,İzmir,Turkey,300.0,2022-07-14,2022-07-14
147447321,M,Konya,Turkey,100.0,2022-07-14,2022-07-14
147443991,M,Batman,Turkey,100.0,2022-07-14,2022-07-14
147448631,M,Bursa,Turkey,100.0,2022-07-14,2022-07-15
147442601,M,İstanbul,Turkey,250.0,2022-07-14,2022-07-14
147442491,M,İstanbul,Turkey,500.0,2022-07-14,2022-07-14
147445131,M,Osmaniye,Turkey,750.0,2022-07-14,2022-07-14
147447831,M,Bursa,Turkey,100.0,2022-07-14,2022-07-15
147440861,M,İstanbul,Turkey,100.0,2022-07-14,2022-07-14
147444111,M,Elazığ,Turkey,145.0,2022-07-14,2022-07-14
147441761,M,İzmir,Turkey,100.0,2022-07-14,2022-07-14
147444301,M,Diyarbakır,Turkey,170.0,2022-07-14,2022-07-14
147444341,M,İstanbul,Turkey,27.0,2022-07-14,2022-07-15
147442921,M,Bursa,Turkey,200.0,2022-07-14,2022-07-14
147441881,M,Malatya,Turkey,150.0,2022-07-14,2022-08-11
147448321,M,İstanbul,Turkey,100.0,2022-07-14,2022-07-15
147444811,M,Adana,Turkey,75.0,2022-07-14,2022-07-14
